appid;release_date;english;developer;publisher;required_age;categories;genres;steamspy_tags;achievements;gusta o no gusta;median_playtime;owners;price
774131;2018-02-12;0.13916893275819892;Just Funny Games;Microïds Indie;-0.14199987219049848;Single-player;Adventure;"Adventure;Hidden Object";-0.12471518036362762;0;-0.15272423538318583;-0.5542985567369194;0.071436614
290320;2014-05-01;0.13916893275819892;Defrost Games;Defrost Games;-0.14199987219049848;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards";"Action;Adventure;Indie";"Indie;Adventure;Action";-0.06711001622338392;1;-0.08630034012883087;0.16838535035163263;0.86882645
434160;2017-05-19;0.13916893275819892;MadGearGames;MadGearGames;-0.14199987219049848;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards";"Action;Indie";"Retro;Pixel Graphics;Action";-0.009504852083140206;1;-0.15272423538318583;-0.5542985567369194;0.23091458
555520;2016-11-16;0.13916893275819892;Elephant Games;Big Fish Games;-0.14199987219049848;Single-player;"Adventure;Casual";"Casual;Adventure;Hidden Object";-0.12471518036362762;1;-0.15272423538318583;-0.5542985567369194;0.23091458
736260;2019-03-13;0.13916893275819892;Hempuli Oy;Hempuli Oy;-0.14199987219049848;"Single-player;Steam Achievements;Full controller support;Steam Cloud";Indie;"Indie;Puzzle;Difficult";-0.07014186696760727;1;-0.11407760541701567;0.8910692574401847;0.9326177
600090;2017-09-22;0.13916893275819892;Devespresso Games;Digerati Distribution;-0.14199987219049848;"Single-player;Full controller support;Steam Trading Cards";"Violent;Action;Adventure;Indie";"Violent;Adventure;Indie";-0.12471518036362762;1;-0.15272423538318583;-0.5542985567369194;0.86882645
664850;2017-10-31;0.13916893275819892;"General Arcade;Abstraction Games";Abstraction Games;-0.14199987219049848;"Single-player;Steam Achievements;Full controller support;Steam Cloud";Adventure;"Adventure;Classic;Horror";-0.07014186696760727;1;-0.15272423538318583;-0.5542985567369194;0.039541055
727510;2017-10-30;0.13916893275819892;Gustav;PsychoFlux Entertainment;-0.14199987219049848;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";"Action;Adventure;Indie;RPG";"RPG;Action;Adventure";0.020813655359093325;1;-0.15272423538318583;-0.5542985567369194;0.26281023
34410;2009-08-07;0.13916893275819892;Haggard Games;1C Entertainment;-0.14199987219049848;"Single-player;Steam Cloud";Action;"Stealth;Action;Third Person";-0.12471518036362762;1;-0.1503088210103002;1.6137531645287368;-0.08804135
606520;2017-04-27;0.13916893275819892;Frontwing;Frontwing USA;-0.14199987219049848;"Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud";"Violent;Adventure;Casual";"Casual;Violent;Visual Novel";-0.08226926994450068;1;-0.15272423538318583;0.16838535035163263;0.86882645
854770;2018-07-27;0.13916893275819892;Racing Bros;ANPA.US;-0.14199987219049848;Single-player;"Violent;Gore;Action;Indie;Early Access";"Early Access;Action;Gore";-0.12471518036362762;1;-0.15272423538318583;-0.5542985567369194;-0.24751928
522610;2016-09-16;0.13916893275819892;N-Soft;N-soft;-0.14199987219049848;"Single-player;Full controller support;Steam Trading Cards";"Indie;RPG";"RPG;Indie;RPGMaker";-0.12471518036362762;1;-0.15272423538318583;-0.5542985567369194;0.039541055
885320;2018-07-31;0.13916893275819892;Thor Gaming;Thor Gaming;-0.14199987219049848;"Single-player;Steam Achievements";"Indie;Strategy;Early Access";"Early Access;Indie;Strategy";-0.08530112068872403;0;-0.15272423538318583;-0.5542985567369194;0.59771395
598980;2019-02-22;0.13916893275819892;devotid;devotid Media;-0.14199987219049848;"Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Stats;Steam Leaderboards";"Adventure;Casual;Indie;Simulation;Early Access";"Early Access;Casual;Simulation";-0.08226926994450068;1;-0.15272423538318583;-0.5542985567369194;0.10333225
829110;2018-10-16;0.13916893275819892;TT Games;Warner Bros. Interactive Entertainment;-0.14199987219049848;"Single-player;Local Co-op;Steam Achievements;Full controller support";"Action;Adventure";"Action;Adventure;LEGO";0.10267362545312386;1;-0.15272423538318583;0.16838535035163263;4.696298
648440;2019-02-26;0.13916893275819892;Level Evil;"Level Evil;Black Sun Game Publishing";-0.14199987219049848;"Single-player;Steam Achievements;Full controller support";"Action;Adventure;Indie";"Indie;Action;Adventure";-0.05801446399071385;1;-0.15272423538318583;-0.5542985567369194;-0.24751928
659480;2017-08-01;0.13916893275819892;Deceptive Games Ltd.;Deceptive Games Ltd.;-0.14199987219049848;"Single-player;Steam Achievements";"Action;Adventure;Indie";"Indie;Adventure;Action";-0.05195076250226715;1;-0.15272423538318583;-0.5542985567369194;0.7571919
